leader,lagger,delay_sec,coherence
BTC,ETH,9.97246465876831,0.7824142692853203
SOL,ETH,9.437198851853328,0.7012244080358793
BTC,SOL,0.2959085304918598,0.6727075424015637
BTC,BNB,14.485752110394802,0.6158805918929774
ETH,XRP,3.7965875649114498,0.6110302487920464
BTC,XRP,13.49123768044466,0.6082526486408797
ETH,BNB,2.8115696380352255,0.5990238946046736
SOL,XRP,9.057882731657578,0.5853733229167536
SOL,BNB,12.918394453681428,0.5829741412086243
BNB,XRP,0.5098034320375648,0.5027179659244847
